"year","zone","indicator","measure","value"
"2012","S01001821","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001821","Accidental Dwelling Fires Per 100,000 Population","Ratio","178.3"
"2010","S01001821","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001821","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001821","Accidental Dwelling Fires Per 100,000 Population","Ratio","184.8"
"2010","S01001822","Number Of All Fires","Count",8
"2009","S01001822","Number Of All Fires","Count",3
"2012","S01001822","Number Of All Fires","Count",2
"2011","S01001822","Number Of All Fires","Count",1
"2010","S01001822","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",528
"2011","S01001822","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001822","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","106.3"
"2012","S01001822","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001822","Accidental Dwelling Fires Per 100,000 Population","Ratio","106.3"
"2010","S01001822","Accidental Dwelling Fires Per 100,000 Population","Ratio","211.2"
"2011","S01001822","Accidental Dwelling Fires Per 100,000 Population","Ratio","101.3"
"2012","S01001822","Accidental Dwelling Fires Per 100,000 Population","Ratio","102.8"
"2010","S01001823","Number Of All Fires","Count",8
"2009","S01001823","Number Of All Fires","Count",22
"2012","S01001823","Number Of All Fires","Count",11
"2011","S01001823","Number Of All Fires","Count",22
"2010","S01001823","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","730.7"
"2011","S01001823","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2134.8"
"2009","S01001823","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2072.5"
"2012","S01001823","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","595.2"
"2009","S01001823","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001823","Accidental Dwelling Fires Per 100,000 Population","Ratio","104.4"
"2011","S01001823","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001823","Accidental Dwelling Fires Per 100,000 Population","Ratio","396.8"
"2010","S01001824","Number Of All Fires","Count",3
"2009","S01001824","Number Of All Fires","Count",1
"2012","S01001824","Number Of All Fires","Count",6
"2011","S01001824","Number Of All Fires","Count",2
"2010","S01001824","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","279.7"
"2011","S01001824","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001824","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01001824","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","134.8"
"2009","S01001824","Accidental Dwelling Fires Per 100,000 Population","Ratio","141.6"
"2010","S01001824","Accidental Dwelling Fires Per 100,000 Population","Ratio","139.9"
"2011","S01001824","Accidental Dwelling Fires Per 100,000 Population","Ratio","272.9"
"2012","S01001824","Accidental Dwelling Fires Per 100,000 Population","Ratio","673.9"
"2010","S01001825","Number Of All Fires","Count",3
"2009","S01001825","Number Of All Fires","Count",3
"2012","S01001825","Number Of All Fires","Count",1
"2011","S01001825","Number Of All Fires","Count",1
"2010","S01001825","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","363.2"
"2011","S01001825","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001825","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","117.6"
"2012","S01001825","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001825","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001825","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001825","Accidental Dwelling Fires Per 100,000 Population","Ratio","123.5"
"2012","S01001825","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001826","Number Of All Fires","Count",3
"2009","S01001826","Number Of All Fires","Count",2
"2012","S01001826","Number Of All Fires","Count",1
"2011","S01001826","Number Of All Fires","Count",4
"2010","S01001826","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","150.2"
"2011","S01001826","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","281.7"
"2009","S01001826","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","162.9"
"2012","S01001826","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","123.3"
"2009","S01001826","Accidental Dwelling Fires Per 100,000 Population","Ratio","162.9"
"2010","S01001826","Accidental Dwelling Fires Per 100,000 Population","Ratio","150.2"
"2011","S01001826","Accidental Dwelling Fires Per 100,000 Population","Ratio","140.8"
"2012","S01001826","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001827","Number Of All Fires","Count",5
"2009","S01001827","Number Of All Fires","Count",9
"2012","S01001827","Number Of All Fires","Count",4
"2011","S01001827","Number Of All Fires","Count",4
"2010","S01001827","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","448.9"
"2011","S01001827","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",117
"2009","S01001827","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","659.3"
"2012","S01001827","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","351.7"
"2009","S01001827","Accidental Dwelling Fires Per 100,000 Population","Ratio","109.9"
"2010","S01001827","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001827","Accidental Dwelling Fires Per 100,000 Population","Ratio","233.9"
"2012","S01001827","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001828","Number Of All Fires","Count",1
"2009","S01001828","Number Of All Fires","Count",2
"2012","S01001828","Number Of All Fires","Count",1
"2011","S01001828","Number Of All Fires","Count",2
"2010","S01001828","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001828","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",133
"2009","S01001828","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","252.8"
"2012","S01001828","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001828","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001828","Accidental Dwelling Fires Per 100,000 Population","Ratio","125.6"
"2011","S01001828","Accidental Dwelling Fires Per 100,000 Population","Ratio",133
"2012","S01001828","Accidental Dwelling Fires Per 100,000 Population","Ratio","132.6"
"2010","S01001829","Number Of All Fires","Count",1
"2009","S01001829","Number Of All Fires","Count",5
"2012","S01001829","Number Of All Fires","Count",5
"2011","S01001829","Number Of All Fires","Count",4
"2010","S01001829","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","145.3"
"2011","S01001829","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","149.7"
"2009","S01001829","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","145.6"
"2012","S01001829","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","443.1"
"2009","S01001829","Accidental Dwelling Fires Per 100,000 Population","Ratio","291.1"
"2010","S01001829","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001829","Accidental Dwelling Fires Per 100,000 Population","Ratio","449.1"
"2012","S01001829","Accidental Dwelling Fires Per 100,000 Population","Ratio","295.4"
"2010","S01001830","Number Of All Fires","Count",0
"2009","S01001830","Number Of All Fires","Count",2
"2012","S01001830","Number Of All Fires","Count",1
"2011","S01001830","Number Of All Fires","Count",0
"2010","S01001830","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001830","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001830","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","108.7"
"2012","S01001830","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001830","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001830","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001830","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001830","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001831","Number Of All Fires","Count",0
"2009","S01001831","Number Of All Fires","Count",1
"2012","S01001831","Number Of All Fires","Count",1
"2011","S01001831","Number Of All Fires","Count",2
"2010","S01001831","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001831","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","133.7"
"2009","S01001831","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","146.8"
"2012","S01001831","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","136.6"
"2009","S01001831","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001831","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001831","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001831","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001832","Number Of All Fires","Count",1
"2009","S01001832","Number Of All Fires","Count",6
"2012","S01001832","Number Of All Fires","Count",0
"2011","S01001832","Number Of All Fires","Count",3
"2010","S01001832","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","148.1"
"2011","S01001832","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","275.9"
"2009","S01001832","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","745.2"
"2012","S01001832","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001832","Accidental Dwelling Fires Per 100,000 Population","Ratio",149
"2010","S01001832","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001832","Accidental Dwelling Fires Per 100,000 Population","Ratio","137.9"
"2012","S01001832","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001833","Number Of All Fires","Count",3
"2009","S01001833","Number Of All Fires","Count",3
"2012","S01001833","Number Of All Fires","Count",2
"2011","S01001833","Number Of All Fires","Count",2
"2010","S01001833","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","86.5"
"2011","S01001833","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","173.5"
"2009","S01001833","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","173.6"
"2012","S01001833","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001833","Accidental Dwelling Fires Per 100,000 Population","Ratio","86.8"
"2010","S01001833","Accidental Dwelling Fires Per 100,000 Population","Ratio","86.5"
"2011","S01001833","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001833","Accidental Dwelling Fires Per 100,000 Population","Ratio","87.6"
"2010","S01001834","Number Of All Fires","Count",0
"2009","S01001834","Number Of All Fires","Count",2
"2012","S01001834","Number Of All Fires","Count",0
"2011","S01001834","Number Of All Fires","Count",2
"2010","S01001834","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001834","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","183.8"
"2009","S01001834","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01001834","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001834","Accidental Dwelling Fires Per 100,000 Population","Ratio","172.4"
"2010","S01001834","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001834","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001834","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001835","Number Of All Fires","Count",9
"2009","S01001835","Number Of All Fires","Count",9
"2012","S01001835","Number Of All Fires","Count",2
"2011","S01001835","Number Of All Fires","Count",4
"2010","S01001835","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",1200
"2011","S01001835","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","494.2"
"2009","S01001835","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1195.2"
"2012","S01001835","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","160.3"
"2009","S01001835","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001835","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001835","Accidental Dwelling Fires Per 100,000 Population","Ratio","164.7"
"2012","S01001835","Accidental Dwelling Fires Per 100,000 Population","Ratio","160.3"
"2010","S01001836","Number Of All Fires","Count",2
"2009","S01001836","Number Of All Fires","Count",0
"2012","S01001836","Number Of All Fires","Count",0
"2011","S01001836","Number Of All Fires","Count",3
"2010","S01001836","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001836","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","341.7"
"2009","S01001836","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01001836","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001836","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001836","Accidental Dwelling Fires Per 100,000 Population","Ratio","108.5"
"2011","S01001836","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001836","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001837","Number Of All Fires","Count",0
"2009","S01001837","Number Of All Fires","Count",1
"2012","S01001837","Number Of All Fires","Count",0
"2011","S01001837","Number Of All Fires","Count",3
"2010","S01001837","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001837","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","216.7"
"2009","S01001837","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","109.8"
"2012","S01001837","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001837","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001837","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001837","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001837","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001838","Number Of All Fires","Count",8
"2009","S01001838","Number Of All Fires","Count",7
"2012","S01001838","Number Of All Fires","Count",6
